ts,family,name,window,exec_model,tc_bps,leverage_cap,params_json,mean_monthly,median_monthly,sharpe,sortino,max_drawdown,calmar,cagr,ann_vol,worst_month,hit_rate,turnover_ann,avg_gross,runtime_s,notes,margin_bps,ep_2018Q4_ret,ep_2018Q4_dd,ep_covid_ret,ep_covid_dd,ep_2022_ret,ep_2022_dd,ep_2026Q1_ret,ep_2026Q1_dd,geo_monthly,dsr
2026-07-14T14:16:30,catalog_v2,buy_hold_spy,dev,next_open,5.0,1.0,"{""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0103705388914333,0.0179975263175939,0.6673745471636308,0.9229702706181984,-0.3371727297052124,0.3413549137411821,0.1150955680644016,0.1906300787272824,-0.1248710786202306,0.725,0.1481481481481481,0.9994121105232217,0.14,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.1383148858111933,-0.1920323175669757,-0.2117721716010806,-0.3371727297052124,-0.1864639919624652,-0.24496372484148,,,0.009119675846249953,0.7110785911334404
2026-07-14T14:16:52,catalog_v2,momentum_quality_blend,dev,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0091176258162452,0.0,0.548540980970316,0.7438212638645285,-0.3983298911167904,0.248096231978792,0.0988241450705982,0.2139305446917237,-0.1667784890712731,0.4875,10.014814814814816,0.8389182833627277,0.15,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.1769583187091964,-0.2293595214135236,-0.2901205921956652,-0.3983298911167904,-0.0710764977893366,-0.1740740279408794,,,0.00788430615236213,0.5886404822734289
2026-07-14T14:16:33,catalog_v2,sector_rotation,dev,next_open,5.0,1.0,"{""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0090448218708912,0.0149728745774647,0.5969306193422524,0.829664043592845,-0.3361782264849149,0.2933624071968633,0.0986220537687869,0.1870346885780105,-0.1108213946215869,0.6625,8.074074074074074,0.9500293944738388,0.17,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.1261870194617317,-0.1638444441652267,-0.2082449826526239,-0.3361782264849149,-0.0896204295037954,-0.2129058317470383,,,0.007868857682286512,0.508327860092432
2026-07-14T14:16:49,catalog_v2,multifactor_mvr,dev,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0087983632966532,0.0062370567671425,0.5672546697127384,0.7815139248174957,-0.4211597723637523,0.2272754381429647,0.0957192717921631,0.195063689550218,-0.1883695715925596,0.575,17.590123456790145,0.8389182833627277,0.15,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.0898051928344101,-0.1369858537894631,-0.2691180339970144,-0.415133237606677,-0.0765326026441723,-0.177076408252982,,,0.007646672347555894,0.5733667020636377
2026-07-14T14:16:47,catalog_v2,low_vol_quality,dev,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0059607419973316,0.0089039290512179,0.7513693661917183,0.9895987083639926,-0.2336587622757372,0.2960975872037529,0.069185795738861,0.095116847218932,-0.0764574590629449,0.625,5.923390805611932,0.9500293944738388,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.0400828754947047,-0.0614695870139664,-0.142829344798627,-0.2325814023486234,-0.0339044639969416,-0.1043673351838959,,,0.0055903530509857635,0.693419614276982
2026-07-14T14:16:55,catalog_v2,combo_v2_2x_freeze_vix,dev,next_open,5.0,2.0,"{""lev"": 2.0, ""freeze"": ""vix_default"", ""source"": ""run_v6"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0101817884761272,0.0,0.3668577269135078,0.4943005323183743,-0.5403990125609639,0.1255535617680887,0.0678490208029871,0.3201079012949125,-0.3771853271601226,0.3875,11.176404526009703,0.9274936311973347,0.17,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.3616032989527935,-0.3616032989527935,-0.1202696764723518,-0.1378855352720579,-0.4328269714919324,-0.4635117906517443,,,0.005485521028986362,0.3461339866765821
2026-07-14T14:16:57,catalog_v2,combo_v2_2x_freeze_vix_dd_v1,dev,next_open,5.0,2.0,"{""lev"": 2.0, ""freeze"": ""vix|dd_v1"", ""source"": ""run_v6"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0101817884761272,0.0,0.3668577269135078,0.4943005323183743,-0.5403990125609639,0.1255535617680887,0.0678490208029871,0.3201079012949125,-0.3771853271601226,0.3875,11.176404526009703,0.9274936311973347,0.15,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.3616032989527935,-0.3616032989527935,-0.1202696764723518,-0.1378855352720579,-0.4328269714919324,-0.4635117906517443,,,0.005485521028986362,0.3461339866765821
2026-07-14T14:16:50,catalog_v2,vix_gated_trend,dev,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0068264830240538,0.0089533314084335,0.4188901717165693,0.5697775978122266,-0.3878248194292054,0.1674542052556214,0.0649428969159224,0.1965305362721066,-0.2030659518693686,0.5625,13.758024691358036,0.7648442092886537,0.15,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.1968726004496412,-0.239623828705085,-0.112644222949846,-0.134996435922645,-0.2895697533128951,-0.3254169895181267,,,0.005257202496426805,0.2541255233974513
2026-07-14T14:16:50,catalog_v2,risk_parity_etf,dev,next_open,5.0,2.0,"{""target_vol"": 0.12, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0032524460569973,0.0059083962561398,0.4468959888515737,0.6090513720052484,-0.2019809378396621,0.1775795200965323,0.0358676780102147,0.0874312995432576,-0.0640349468294639,0.625,1.2045457203713823,0.9389897567075524,0.16,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.0336428132922865,-0.0553540973114926,-0.1046920923266981,-0.1836543004663994,-0.1423265051329052,-0.1955212282395748,,,0.0029409337314236783,0.6550705274825912
2026-07-14T14:16:40,catalog_v2,ts_momentum_multiasset,dev,next_open,5.0,1.5,"{""source"": ""run_v3"", ""tc_bps"": 5.0, ""leverage_cap"": 1.5, ""margin_bps_annual"": 600.0}",0.0021821192305432,0.0030379457137773,0.3734989049174544,0.5000564113848603,-0.1207775338475312,0.2025064633356503,0.0244582312298653,0.0715717922182671,-0.045091354353032,0.5875,3.162217847442807,0.8142269253380364,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.0593920792641649,-0.0733215408224957,-0.0766519666896,-0.1207775338475312,-0.0559514159060167,-0.1172105012627713,,,0.002015688604338761,0.42342979697541855
2026-07-14T14:16:55,catalog_v2,combo_v2_2x,full,next_open,5.0,2.0,"{""lev"": 2.0, ""source"": ""run_v6"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.048026519677106,0.0367629445122039,1.0564821513903304,1.4722860970466731,-0.6032436999238027,0.9004326525021653,0.5431803248276099,0.5652689121100757,-0.3388696337124123,0.6218487394957983,15.11597077201206,1.7152688721978495,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.4394117298292848,-0.5109424503520585,-0.4866589220866421,-0.6032436999238027,0.0280506492140268,-0.4377972592832266,0.184519018404498,-0.2730866918133022,0.03681528198685324,0.9093831951753912
2026-07-14T14:16:55,catalog_v2,combo_v2_2x_freeze_dd_v1,full,next_open,5.0,2.0,"{""lev"": 2.0, ""freeze"": ""spy_dd"", ""peak_lookback"": 21, ""freeze_dd_pct"": 0.12, ""unfreeze_within_pct"": 0.08, ""min_freeze_days"": 10, ""source"": ""run_v6"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0465671780605251,0.0356211801801422,1.0631009244760252,1.4809748123701232,-0.6043479943101395,0.8635292941799797,0.5218721969657212,0.5298074898507642,-0.3388696337124123,0.6134453781512605,16.00362966818323,1.66869243907683,0.17,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.5051486182856157,-0.5051486182856157,-0.3547967146477337,-0.3547967146477337,0.1924865490286378,-0.3008208880436684,0.184519018404498,-0.273086691813302,0.03561464165057915,0.9127391873225107
2026-07-14T14:16:56,catalog_v2,combo_v2_2x_freeze_dd_v2,full,next_open,5.0,2.0,"{""lev"": 2.0, ""freeze"": ""spy_dd"", ""peak_lookback"": 30, ""freeze_dd_pct"": 0.1, ""unfreeze_within_pct"": 0.05, ""min_freeze_days"": 10, ""source"": ""run_v6"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.042714582391123,0.0284536919095168,1.0320871952202355,1.4431010400050597,-0.4953375199491069,0.9704221162509112,0.4806864843674903,0.5075323434133681,-0.3388696337124122,0.6050420168067226,16.730928238762125,1.5943824603082528,0.17,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.4447430947490568,-0.4447430947490568,-0.314636283341142,-0.314636283341142,-0.1356520972157254,-0.3231733257790926,0.1845190184044975,-0.2730866918133019,0.033249632172323906,0.8961850358948109
2026-07-14T14:16:43,catalog_v2,combo_4way_2.5x,full,next_open,5.0,3.0,"{""lev"": 2.5, ""source"": ""run_v4"", ""tc_bps"": 5.0, ""leverage_cap"": 3.0, ""margin_bps_annual"": 600.0}",0.0404578274768332,0.0293616726088441,0.9969128955371344,1.3971873860967332,-0.5307802437559108,0.8256884696523996,0.4382591271885456,0.4843355980085341,-0.3689706896493692,0.6218487394957983,29.559601774510465,2.0178765549342645,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.4546726542610977,-0.4802825552640131,-0.3834134819690817,-0.4330647489707271,-0.3128105845995937,-0.3848591742302518,0.1370676811121605,-0.1724026566847268,0.0307494100263761,0.8747788164881967
2026-07-14T14:16:42,catalog_v2,combo_4way_2x,full,next_open,5.0,2.5,"{""lev"": 2.0, ""source"": ""run_v3"", ""tc_bps"": 5.0, ""leverage_cap"": 2.5, ""margin_bps_annual"": 600.0}",0.0332439463732137,0.0252680330902264,1.0237374161066422,1.4365529633147702,-0.433286619263303,0.8710523597488699,0.3774153321569102,0.3874730959408472,-0.3037515155680005,0.6302521008403361,23.64768141960837,1.6143012439474116,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.3779314821411327,-0.4014884631212564,-0.314580628742562,-0.3594586820251747,-0.2380557340976602,-0.3085163160608224,0.1184768193339431,-0.1388303207646917,0.02704327389386907,0.8913614609624911
2026-07-14T14:16:31,catalog_v2,xs_momentum_top30,full,next_open,5.0,1.0,"{""n_long"": 30, ""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0302049351448821,0.0212375323473088,1.0997878235184515,1.5643137888757324,-0.4262382168093908,0.8620406551361243,0.3674346716624206,0.3372702775157861,-0.1923474994896034,0.5966386554621849,6.360191082802547,0.8909235668789807,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.248293174473543,-0.3191990038782459,-0.2994131454604815,-0.4262382168093908,0.1427871389319506,-0.2900092333068323,0.118099243419274,-0.1442398287304322,0.026421047424351807,0.929675549495546
2026-07-14T14:16:33,catalog_v2,dual_momentum_vol,full,next_open,5.0,1.0,"{""n_long"": 30, ""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0275434383819686,0.0272423564402821,1.1423031463309976,1.5917485860805265,-0.3832608999073688,0.870340704259813,0.333567561540629,0.2896438500181308,-0.2072074946234237,0.6554621848739496,10.906593174053892,0.939742480271296,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2450963539574284,-0.291692001187372,-0.3005418794341157,-0.3832608999073688,0.0196630639054304,-0.2873123391290854,0.1068432675568207,-0.1325782320288517,0.02427817399187071,0.9460025852686911
2026-07-14T14:16:52,catalog_v2,adaptive_voltarget_momentum,full,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0266113290467001,0.0175630227800078,1.0509860159173046,1.4948689231741294,-0.3463809155451838,0.92645273177773,0.3209055454425067,0.3120157403787974,-0.1659547617724064,0.5882352941176471,9.612059150049046,0.9177945859872612,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2136461641068338,-0.2494414013417644,-0.1502078985842457,-0.2253328084498915,0.0372530137804421,-0.192353365477192,0.192515542875884,-0.2137509429214396,0.02346417874427087,0.9065242920720049
2026-07-14T14:16:46,catalog_v2,FINAL_3pct_lev_1.5x,full,next_open,5.0,2.0,"{""lev"": 1.5, ""source"": ""run_final"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.025891944450224,0.0188114927664933,1.064414889090109,1.487609139671194,-0.3376832258952886,0.913510476708714,0.3084771646641415,0.2941032747381287,-0.23648466357627,0.6386554621848739,10.219523417704016,1.0782842638161174,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2956785523356524,-0.3167180394245039,-0.2570790163309608,-0.2982507105367894,-0.0093835988645935,-0.181821034325422,0.0642414085229323,-0.0994466781007382,0.022658217195741237,0.9133942255266823
2026-07-14T14:16:31,catalog_v2,xs_momentum_12_1,full,next_open,5.0,1.0,"{""n_long"": 50, ""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0255004100393061,0.0187048629781443,1.031861078805382,1.4492435239293031,-0.4322196066533856,0.7078669760673282,0.3059539859587421,0.3046143563189127,-0.1866642715229878,0.6050420168067226,5.926815286624206,0.8909235668789811,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2331672071382691,-0.3008791285886291,-0.3029891696943689,-0.4322196066533856,0.0387634346868628,-0.2586425434407338,0.0886191623190262,-0.149213406266775,0.022493736372691142,0.8960564940972324
2026-07-14T14:16:42,catalog_v2,combo_4way_1.5x,full,next_open,5.0,2.5,"{""lev"": 1.5, ""source"": ""run_v3"", ""tc_bps"": 5.0, ""leverage_cap"": 2.5, ""margin_bps_annual"": 600.0}",0.0259773009818475,0.0208477047126063,1.0660813208560938,1.4989649694713916,-0.3297672807386828,0.9268182702023592,0.3056343407035617,0.2906107032026759,-0.2338223154798473,0.6386554621848739,17.73576106470628,1.2107259329605589,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2931890172792744,-0.3134244559674276,-0.2414412934958221,-0.279311337868862,-0.1642140702214719,-0.2288605850793917,0.0964862303222282,-0.1046485928963585,0.022472878571583532,0.9142196742528963
2026-07-14T14:16:33,catalog_v2,xs_momentum_ls,full,next_open,7.0,1.5,"{""n_each_side"": 50, ""short_weight"": 0.5, ""source"": ""run_extras"", ""tc_bps"": 7.0, ""leverage_cap"": 1.5, ""margin_bps_annual"": 600.0}",0.0253986004233756,0.0185896310336672,1.027987050274541,1.4435672734328244,-0.4322991539424943,0.7041720316169433,0.3044129734979719,0.3046087624564574,-0.1867782216577469,0.6050420168067226,5.926815286624206,0.8909235668789811,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search; shorts_clipped",600.0,-0.2333693700724641,-0.3010634403812872,-0.3031953866595369,-0.4322991539424943,0.0376524166986806,-0.2586909034363768,0.0883032657264395,-0.1492979151024501,0.022393137601007362,0.8938362240918691
2026-07-14T14:16:34,catalog_v2,xs_momentum_ls_neutral,full,next_open,7.0,1.5,"{""n_each_side"": 50, ""short_weight"": 1.0, ""source"": ""run_extras"", ""tc_bps"": 7.0, ""leverage_cap"": 1.5, ""margin_bps_annual"": 600.0}",0.0253986004233756,0.0185896310336672,1.027987050274541,1.4435672734328244,-0.4322991539424943,0.7041720316169433,0.3044129734979719,0.3046087624564574,-0.1867782216577469,0.6050420168067226,5.926815286624206,0.8909235668789811,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search; shorts_clipped",600.0,-0.2333693700724641,-0.3010634403812872,-0.3031953866595369,-0.4322991539424943,0.0376524166986806,-0.2586909034363768,0.0883032657264395,-0.1492979151024501,0.022393137601007362,0.8938362240918691
2026-07-14T14:16:40,catalog_v2,xs_momentum_fast,full,next_open,5.0,1.5,"{""n_long"": 20, ""source"": ""run_v3"", ""tc_bps"": 5.0, ""leverage_cap"": 1.5, ""margin_bps_annual"": 600.0}",0.0258714916943242,0.0118371693086869,0.9548091494723728,1.361170271308087,-0.4049980125657222,0.7072952878347079,0.2864531858701571,0.3174670363641446,-0.2046062533966953,0.5546218487394958,30.205891719745225,0.9637738853503186,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2352590221007959,-0.2508294404673186,-0.3398749641886002,-0.3830090686400005,-0.2889182192188446,-0.3427904957777123,0.215366533652362,-0.1125748655554916,0.021212602256181823,0.8453241648567571
2026-07-14T14:16:41,catalog_v2,xs_momentum_fast_top10,full,next_open,5.0,1.5,"{""n_long"": 10, ""source"": ""run_v3"", ""tc_bps"": 5.0, ""leverage_cap"": 1.5, ""margin_bps_annual"": 600.0}",0.028955597384121,0.014350321263902,0.8207915409056825,1.191688232677694,-0.462581719593798,0.6042816683420998,0.2795296532606977,0.3973897819549293,-0.3337227891202137,0.5294117647058824,33.205414012738856,0.9637738853503184,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.3142732693767591,-0.3148057593607654,-0.4522594976357533,-0.4527748381311837,-0.2364057125957254,-0.2944704968371001,0.2133232424060256,-0.1458506774070023,0.020753465231096113,0.723764690340994
2026-07-14T14:16:46,catalog_v2,FINAL_3pct_lev_1.3x,full,next_open,5.0,2.0,"{""lev"": 1.3, ""source"": ""run_final"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0228623937108817,0.0168345046813791,1.0820052940031095,1.5134741759307315,-0.297736393996161,0.9219079987556048,0.274485563145711,0.2548918529397892,-0.2068038578472182,0.6386554621848739,8.856920295343482,0.9345130286406352,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2596677406308438,-0.2788959530420031,-0.224880534602031,-0.2623862828953683,0.0001700005936604,-0.1581777505861926,0.0569338881996517,-0.0864618503078102,0.020417528061214663,0.9218122822268979
2026-07-14T14:16:34,catalog_v2,regime_gated_momentum,full,next_open,5.0,1.0,"{""source"": ""run_ensembles"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0227743471807699,0.0150919603083878,0.928998783942726,1.2968409474482696,-0.4262382168093906,0.626375308158021,0.2669850944027074,0.3061940286266007,-0.1711745084756216,0.5798319327731093,6.27554403502774,0.7936434912643614,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2008419238395136,-0.2418370549331469,-0.3245019955295994,-0.4262382168093906,0.0170368577069996,-0.150769101254616,0.1180992434192742,-0.1442398287304321,0.019915735265805035,0.8251646771755818
2026-07-14T14:16:44,catalog_v2,combo_4way_kelly_0.6,full,next_open,5.0,3.0,"{""kelly"": 0.6, ""max_lev"": 3.0, ""source"": ""run_v4"", ""tc_bps"": 5.0, ""leverage_cap"": 3.0, ""margin_bps_annual"": 600.0}",0.0222205314832461,0.0092496441497025,0.8926473236437529,1.2448435071575832,-0.3429772858485808,0.7218397296521906,0.2475746312937816,0.298722765379897,-0.2044712926221153,0.5546218487394958,24.59143676289908,1.1873662439742845,0.21,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2040714390237434,-0.2238205022691927,-0.2816885561474719,-0.3188612582331163,-0.1558274118923617,-0.2350951454095069,0.0890351573670997,-0.0952864502335907,0.018604392375485057,0.7940721307020142
2026-07-14T14:16:35,catalog_v2,fast_dd_momentum,full,next_open,5.0,1.0,"{""source"": ""run_ensembles"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0211758595001983,0.0087866458423941,0.9167360538062512,1.2919324543420576,-0.310304958917431,0.7930956633519162,0.246101517234009,0.2851273485234516,-0.1687800906183889,0.5546218487394958,6.588279291558916,0.7687264171312712,0.19,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2269945961198705,-0.2805128622037275,-0.2379490420059832,-0.3005652521649069,-0.0075253633547813,-0.1507691012546163,0.1180992434192751,-0.1442398287304318,0.018504108920375018,0.8150265065764587
2026-07-14T14:16:43,catalog_v2,combo_4way_kelly_0.4,full,next_open,5.0,3.0,"{""kelly"": 0.4, ""max_lev"": 2.5, ""source"": ""run_v4"", ""tc_bps"": 5.0, ""leverage_cap"": 3.0, ""margin_bps_annual"": 600.0}",0.0218562731066205,0.0078520578201923,0.9015926569078888,1.2614616573813675,-0.3635535153368999,0.6719705111995554,0.244297241549332,0.2899001888940269,-0.2022999238588264,0.5630252100840336,23.297472067099253,1.140631505624668,0.23,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2018989788735503,-0.220322600022756,-0.2816885561474717,-0.318861258233116,-0.1414566939208156,-0.2319377142627707,0.089035157367098,-0.0952864502335909,0.01838113319408463,0.8020130513916247
2026-07-14T14:16:37,catalog_v2,xs_momentum_multi,full,next_open,5.0,1.0,"{""n_long"": 30, ""source"": ""run_v2"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0205413976852713,0.0127386816171228,0.8963841698113104,1.2384912975708005,-0.3466925581108949,0.6755476363747667,0.2342073381805365,0.2790478339571741,-0.2018254073057838,0.5714285714285714,14.164968152866251,0.8825636942675158,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2410985456043491,-0.2927830776261272,-0.245474606255079,-0.3418653309925413,-0.0167465242388228,-0.3039531662697776,0.076146861409355,-0.1495581375602933,0.017690398215091774,0.7974121535235725
2026-07-14T14:16:41,catalog_v2,combo_4way_1x,full,next_open,5.0,1.5,"{""lev"": 1.0, ""source"": ""run_v3"", ""tc_bps"": 5.0, ""leverage_cap"": 1.5, ""margin_bps_annual"": 600.0}",0.0183885817245112,0.0153504988860209,1.1313391345851185,1.595580062799836,-0.227757879186557,0.9714547590117504,0.221256475638204,0.1937501910798026,-0.1591227742686408,0.6470588235294118,11.823840709804186,0.8071506219737058,0.21,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2007512776462637,-0.2161290331707974,-0.1641141872238927,-0.1924053185889307,-0.0966745359687534,-0.1476805272258071,0.0670150963629867,-0.0702763225043906,0.016796181593626613,0.9421111433930387
2026-07-14T14:16:45,catalog_v2,FINAL_3pct_target,full,next_open,5.0,1.5,"{""source"": ""run_final"", ""tc_bps"": 5.0, ""leverage_cap"": 1.5, ""margin_bps_annual"": 600.0}",0.0180837671559942,0.0143869081423038,1.109182819087237,1.5534488638003214,-0.234870070275911,0.9307701961762906,0.2186100613866488,0.1960758356402925,-0.1611736854092391,0.6470588235294118,6.813015611802678,0.7188561758774116,0.25,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2037812695715616,-0.2197659100060411,-0.1752382923226129,-0.2062832480158644,0.009464419653191,-0.1226835991940845,0.0452100370540244,-0.0668239494670864,0.016612385901449755,0.9335764778302368
2026-07-14T14:16:45,catalog_v2,combo_4way_kelly_0.25,full,next_open,5.0,3.0,"{""kelly"": 0.25, ""max_lev"": 2.0, ""source"": ""run_v4"", ""tc_bps"": 5.0, ""leverage_cap"": 3.0, ""margin_bps_annual"": 600.0}",0.0197277100613457,0.0067899379998648,0.8679432496754226,1.213681212122255,-0.3746415148404217,0.5815281741792445,0.2178645960968968,0.269757961593721,-0.1816753747094196,0.5714285714285714,21.003621487886463,1.0422965620826987,0.22,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.181264063284673,-0.1862232201313978,-0.2504362855086638,-0.2799851040579592,-0.1371469556948717,-0.212829802184326,0.0777406749206621,-0.0952864502335908,0.016560546662750086,0.7711817675274741
2026-07-14T14:16:36,catalog_v2,fast_dd_voltarget_momentum,full,next_open,5.0,1.0,"{""source"": ""run_ensembles"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0181675854094657,0.0082023427900737,0.9908801395686184,1.4032767041269718,-0.272625282407937,0.7889026889421252,0.2150748183652278,0.2220245096739121,-0.170923339903448,0.5546218487394958,5.851876204801742,0.6372506121705032,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.209961751949445,-0.2505738746920574,-0.2150999281474179,-0.268378547788245,-0.0200244373900743,-0.1430787893360285,0.0673120107780766,-0.0746406527076681,0.016366288623486103,0.8708176244514598
2026-07-14T14:16:32,catalog_v2,mean_reversion_5d,full,next_open,5.0,1.0,"{""n_long"": 30, ""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0199437550378592,0.0219506358030363,0.7420734198172815,1.1043115963715606,-0.6502728568123506,0.3282672337935188,0.2134632719167992,0.3380269268654747,-0.2802526605301539,0.6302521008403361,90.64777070063704,0.9896496815286624,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.0616085172671914,-0.2192239210642117,-0.2987862869413522,-0.625184139490353,-0.1780750513195083,-0.3680191793597573,0.0074682603562123,-0.0858668771523304,0.016253886903446535,0.635248396934949
2026-07-14T14:16:35,catalog_v2,voltarget_momentum,full,next_open,5.0,1.0,"{""source"": ""run_ensembles"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0, ""margin_bps_annual"": 600.0}",0.0176662101903731,0.0183366026172393,0.9958139900892686,1.3904690178859165,-0.3426790520509211,0.616499820255433,0.211261573994695,0.2166065026706658,-0.1632340817506963,0.6050420168067226,4.958008424172583,0.6062744058379378,0.2,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.2021216408815137,-0.2425785066088814,-0.2567465926334404,-0.3426790520509211,0.0729424167532863,-0.1442152006062074,0.0615858565911908,-0.0679682743234967,0.016100102073548284,0.8740636579010972
2026-07-14T14:16:38,catalog_v2,multi_dd_lev_1.3x,full,next_open,5.0,2.0,"{""lev"": 1.3, ""dd_gate"": ""60/0.08/0.18"", ""source"": ""run_v2"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0, ""margin_bps_annual"": 600.0}",0.0201174771328373,0.009852588020079,0.7070811653078768,0.9700466245519628,-0.4517302997333755,0.4527938449152575,0.2045406992809968,0.3524291705682533,-0.2423211762857989,0.5378151260504201,17.728722265694625,1.0893891269045213,0.18,"catalog_v2 correction exception (exp_rescore precedent): fixed settings, not a search",600.0,-0.3086739339692071,-0.3686805580319627,-0.3393655753407056,-0.4277891094944527,-0.0984804590321531,-0.3360127385034636,0.0853783071597811,-0.1934666118444445,0.01562907041545447,0.593051294658024
