ts,family,name,window,exec_model,tc_bps,leverage_cap,params_json,mean_monthly,median_monthly,sharpe,sortino,max_drawdown,calmar,cagr,ann_vol,worst_month,hit_rate,turnover_ann,avg_gross,runtime_s,notes,ep_2018Q4_ret,ep_2018Q4_dd,ep_covid_ret,ep_covid_dd,ep_2022_ret,ep_2022_dd,ep_2026Q1_ret,ep_2026Q1_dd,pub_mean_monthly,pub_sharpe,pub_calmar,pub_max_drawdown,rank_calmar_legacy_period,rank_calmar_next_open,rank_change_calmar,rank_mean_monthly_legacy_period,rank_mean_monthly_next_open,rank_change_mean_monthly
2026-06-11T11:58:47,rescore,buy_hold_spy,dev,next_open,5.0,1.0,"{""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0}",0.0103705388914333,0.0179975263175939,0.6673745471636308,0.7801153658997727,-0.3371727297052124,0.3413549137411821,0.1150955680644016,0.1906300787272824,-0.1248710786202306,0.725,0.1481481481481481,0.9994121105232217,0.17,,-0.1383148858111933,-0.1920323175669757,-0.2117721716010806,-0.3371727297052124,-0.1864639919624652,-0.24496372484148,,,0.0118184970115825,0.8086451218148535,0.4064414798947212,-0.3371727297052124,31.0,34.0,-3.0,38.0,37.0,1.0
2026-06-11T11:58:47,rescore,buy_hold_spy,full,legacy_period,5.0,1.0,"{""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0}",0.0118184970115825,0.0181004444602899,0.8086451218148535,0.9707385657972112,-0.3371727297052124,0.4064414798947212,0.1370409832415293,0.1790673824533964,-0.1248710786202306,0.7142857142857143,0.1003184713375796,0.9996019108280256,0.1,,-0.1383148858111935,-0.1920323175669758,-0.2117721716010806,-0.3371727297052124,-0.1864639919624653,-0.2449637248414807,-0.0693066974170466,-0.0857931094442887,0.0118184970115825,0.8086451218148535,0.4064414798947212,-0.3371727297052124,31.0,34.0,-3.0,38.0,37.0,1.0
2026-06-11T11:58:47,rescore,buy_hold_spy,full,next_close,5.0,1.0,"{""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0}",0.0118184970115825,0.0181004444602899,0.8086451218148535,0.9707385657972112,-0.3371727297052124,0.4064414798947212,0.1370409832415293,0.1790673824533964,-0.1248710786202306,0.7142857142857143,0.1003184713375796,0.9996019108280256,0.14,,-0.1383148858111935,-0.1920323175669758,-0.2117721716010806,-0.3371727297052124,-0.1864639919624653,-0.2449637248414807,-0.0693066974170466,-0.0857931094442887,0.0118184970115825,0.8086451218148535,0.4064414798947212,-0.3371727297052124,31.0,34.0,-3.0,38.0,37.0,1.0
2026-06-11T11:58:47,rescore,buy_hold_spy,full,next_open,5.0,1.0,"{""source"": ""run_all"", ""tc_bps"": 5.0, ""leverage_cap"": 1.0}",0.0118184970115825,0.0181004444602896,0.8088929619097731,0.9710135742214984,-0.3371727297052124,0.4065886394409522,0.1370906014274342,0.1790663853421469,-0.1248710786202306,0.7142857142857143,0.1003184713375796,0.9996019108280256,0.17,,-0.1383148858111933,-0.1920323175669757,-0.2117721716010806,-0.3371727297052124,-0.1864639919624652,-0.24496372484148,-0.069306697417046,-0.0857931094442884,0.0118184970115825,0.8086451218148535,0.4064414798947212,-0.3371727297052124,31.0,34.0,-3.0,38.0,37.0,1.0
2026-06-11T11:59:17,rescore,calendar_tom,dev,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.0118404669930008,0.0058705373372556,1.022744898801804,0.851334803756877,-0.1429194818144047,0.96998609771023,0.1386299104519226,0.1359938907644275,-0.0948688151872927,0.5625,38.81481481481482,0.2739564961787183,0.15,,-0.0665621898648706,-0.0702711479872435,-0.0530366840057742,-0.0697005297155434,0.2396396333841761,-0.0562216499373805,,,0.007666264739625,0.6274615729768266,0.2807832493584162,-0.2986355555815834,42.0,43.0,-1.0,45.0,44.0,1.0
2026-06-11T11:59:16,rescore,calendar_tom,full,legacy_period,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.007666264739625,0.0031622861694851,0.6274615729768266,0.4965535797754093,-0.2986355555815834,0.2807832493584162,0.0838518616701529,0.1454868932303285,-0.0997797982310538,0.5294117647058824,39.11082802547771,0.2786624203821655,0.08,,-0.0539160292081718,-0.057174694051384,-0.0376800247947212,-0.0663778320588311,0.260627102305444,-0.0521096550490421,-0.1371299326017884,-0.1981862869233418,0.007666264739625,0.6274615729768266,0.2807832493584162,-0.2986355555815834,42.0,43.0,-1.0,45.0,44.0,1.0
2026-06-11T11:59:16,rescore,calendar_tom,full,next_close,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.007666264739625,0.0031622861694851,0.6274615729768266,0.4965535797754093,-0.2986355555815834,0.2807832493584162,0.0838518616701529,0.1454868932303285,-0.0997797982310538,0.5294117647058824,39.11082802547771,0.2786624203821655,0.14,,-0.0539160292081718,-0.057174694051384,-0.0376800247947212,-0.0663778320588311,0.260627102305444,-0.0521096550490421,-0.1371299326017884,-0.1981862869233418,0.007666264739625,0.6274615729768266,0.2807832493584162,-0.2986355555815834,42.0,43.0,-1.0,45.0,44.0,1.0
2026-06-11T11:59:17,rescore,calendar_tom,full,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.0074704834692494,0.005722975369609,0.5929185813599419,0.4753110873942582,-0.2934625307237053,0.2729364175426041,0.0800966118187145,0.1489877220872117,-0.0953271194133799,0.5462184873949579,39.11082802547771,0.2786624203821655,0.18,,-0.0665621898648706,-0.0702711479872435,-0.0530366840057742,-0.0697005297155434,0.2396396333841761,-0.0562216499373805,-0.172051237187322,-0.2260534725838917,0.007666264739625,0.6274615729768266,0.2807832493584162,-0.2986355555815834,42.0,43.0,-1.0,45.0,44.0,1.0
2026-06-11T11:59:05,rescore,combo_4way_1.5x,dev,next_open,5.0,2.5,"{""lev"": 1.5, ""source"": ""run_v3"", ""tc_bps"": 5.0, ""leverage_cap"": 2.5}",0.0213694515534146,0.0219319914751128,0.9428431432199114,1.1834374518654591,-0.3253830257187964,0.7546751753943554,0.2455584920046787,0.2726554828546317,-0.2317983055024857,0.65,17.52135994173374,1.1486317451322952,0.14,,-0.2894985939728858,-0.3098396865577322,-0.2403260422711136,-0.2782517640927209,-0.1531281273463983,-0.2209529299514189,,,0.0250661677286912,0.9950174028443012,0.7271529092699576,-0.3981655370467537,15.0,5.0,10.0,13.0,8.0,5.0
2026-06-11T11:59:04,rescore,combo_4way_1.5x,full,legacy_period,5.0,2.5,"{""lev"": 1.5, ""source"": ""run_v3"", ""tc_bps"": 5.0, ""leverage_cap"": 2.5}",0.0250661677286912,0.020145080348271,0.9950174028443012,1.2523475537930475,-0.3981655370467537,0.7271529092699576,0.289527228634582,0.3025421791274926,-0.2226289228850853,0.6554621848739496,17.720830096679528,1.2090903428436428,0.06,,-0.2772540645492902,-0.3175191934774571,-0.3597580993521949,-0.3981655370467537,-0.2344081821899577,-0.3002890148267567,0.0904017932637515,-0.1004291693201931,0.0250661677286912,0.9950174028443012,0.7271529092699576,-0.3981655370467537,15.0,5.0,10.0,13.0,8.0,5.0
